web_scraper_order,web_scraper_start_url,prix,type_habit,adress,image
"1771451369-2054","https://sn.coinafrique.com/categorie/vetements-homme?page=24","7 000CFA","Pulls","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4450971_uploaded_image1_1699550635.jpg"
"1771451369-2055","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411413_uploaded_image1_1696961781.jpg"
"1771451369-2056","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411541_uploaded_image1_1696967826.jpg"
"1771451369-2057","https://sn.coinafrique.com/categorie/vetements-homme?page=24","8 000CFA","Jean Cargo","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411533_uploaded_image1_1696967580.jpg"
"1771451369-2058","https://sn.coinafrique.com/categorie/vetements-homme?page=24","7 000CFA","Chemises en coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411459_uploaded_image1_1696963607.jpg"
"1771451369-2059","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411519_uploaded_image1_1696967188.jpg"
"1771451369-2060","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411523_uploaded_image1_1696967278.jpg"
"1771451369-2061","https://sn.coinafrique.com/categorie/vetements-homme?page=24","7 000CFA","Jeans Kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411539_uploaded_image1_1696967737.jpg"
"1771451369-2062","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411536_uploaded_image1_1696967674.jpg"
"1771451369-2063","https://sn.coinafrique.com/categorie/vetements-homme?page=24","8 000CFA","Jeans Cargo","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411465_uploaded_image1_1696963888.jpg"
"1771451369-2064","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411463_uploaded_image1_1696963800.jpg"
"1771451369-2065","https://sn.coinafrique.com/categorie/vetements-homme?page=24","9 000CFA","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411527_uploaded_image1_1696967425.jpg"
"1771451369-2066","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411456_uploaded_image1_1696963548.jpg"
"1771451369-2067","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411454_uploaded_image1_1696963478.jpg"
"1771451369-2068","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411415_uploaded_image1_1696961963.jpg"
"1771451369-2069","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411414_uploaded_image1_1696961874.jpg"
"1771451369-2070","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Djellaba homme","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4414047_uploaded_image1_1697118326.jpg"
"1771451369-2071","https://sn.coinafrique.com/categorie/vetements-homme?page=24","Prix sur demande","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408746_uploaded_image1_1696805686.jpg"
"1771451369-2072","https://sn.coinafrique.com/categorie/vetements-homme?page=24","Prix sur demande","Blouson","Dakar, Sénégal","https://images.coinafrique.com/thumb_4448155_uploaded_image1_1699392822.jpg"
"1771451369-2073","https://sn.coinafrique.com/categorie/vetements-homme?page=24","2 500CFA","Boxer 3 piéces","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4447518_uploaded_image1_1699367039.jpg"
"1771451369-2074","https://sn.coinafrique.com/categorie/vetements-homme?page=24","8 000CFA","Pantalon  cargo","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408267_uploaded_image1_1696781075.jpg"
"1771451369-2075","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble  homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408266_uploaded_image1_1696781002.jpg"
"1771451369-2076","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408279_uploaded_image1_1696781697.jpg"
"1771451369-2077","https://sn.coinafrique.com/categorie/vetements-homme?page=24","7 000CFA","Pantalon  kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408276_uploaded_image1_1696781527.jpg"
"1771451369-2078","https://sn.coinafrique.com/categorie/vetements-homme?page=24","8 000CFA","Pantalon  kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408277_uploaded_image1_1696781599.jpg"
"1771451369-2079","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408274_uploaded_image1_1696781434.jpg"
"1771451369-2080","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408273_uploaded_image1_1696781320.jpg"
"1771451369-2081","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408271_uploaded_image1_1696781252.jpg"
"1771451369-2082","https://sn.coinafrique.com/categorie/vetements-homme?page=24","6 500CFA","Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407457_uploaded_image1_1696713777.jpg"
"1771451369-2083","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble  homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407456_uploaded_image1_1696713723.jpg"
"1771451369-2084","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407461_uploaded_image1_1696714008.jpg"
"1771451369-2085","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407465_uploaded_image1_1696714140.jpg"
"1771451369-2086","https://sn.coinafrique.com/categorie/vetements-homme?page=24","8 000CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407459_uploaded_image1_1696713837.jpg"
"1771451369-2087","https://sn.coinafrique.com/categorie/vetements-homme?page=24","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407460_uploaded_image1_1696713944.jpg"
"1771451369-2088","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble  homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4407454_uploaded_image1_1696713656.jpg"
"1771451369-2089","https://sn.coinafrique.com/categorie/vetements-homme?page=24","6 500CFA","Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4406262_uploaded_image1_1696631221.jpg"
"1771451369-2090","https://sn.coinafrique.com/categorie/vetements-homme?page=24","10 000CFA","Chemise homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4444158_uploaded_image1_1699139195.jpg"
"1771451369-2091","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4404761_uploaded_image1_1696545876.jpg"
"1771451369-2092","https://sn.coinafrique.com/categorie/vetements-homme?page=24","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4404764_uploaded_image1_1696545972.jpg"
"1771451369-2093","https://sn.coinafrique.com/categorie/vetements-homme?page=24","7 000CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4404757_uploaded_image1_1696545705.jpg"
